SaleID,ProductID,Quantity,Date,TotalAmount
3914,96,8,2024-03-29,3262.16
3915,21,3,2023-07-07,874.59
3916,44,2,2023-07-29,244.98
3917,43,5,2024-06-25,88.25
3918,3,3,2024-09-06,356.58
3919,40,9,2024-03-15,2977.92
3920,12,7,2023-10-20,2624.65
3921,4,10,2024-02-05,4818.0
3922,85,9,2024-03-31,2221.11
3923,22,5,2023-08-16,1983.85
3924,31,9,2024-03-17,1758.96
3925,3,9,2024-04-19,2345.22
3926,22,1,2023-10-26,209.11
3927,87,4,2024-10-26,914.32
3928,37,9,2023-09-11,2467.35
3929,69,5,2024-03-27,2195.35
3930,54,4,2023-11-22,388.52
3931,25,3,2024-09-12,1412.1
3932,24,2,2023-12-11,121.62
3933,62,7,2024-09-11,2513.77
3934,56,8,2024-08-24,3027.84
3935,50,7,2024-06-02,446.32
3936,9,3,2023-12-21,939.57
3937,18,9,2024-10-27,1845.36
3938,38,6,2024-03-13,1314.84
3939,54,9,2024-10-23,741.87
3940,62,8,2023-07-07,3332.32
3941,30,1,2023-06-18,112.77
3942,74,9,2023-12-08,138.87
3943,15,6,2023-07-26,2354.46
3944,77,6,2024-06-17,1266.36
3945,84,10,2024-09-22,3083.4
3946,50,9,2023-07-12,2318.13
3947,3,2,2023-12-14,105.96
3948,55,4,2024-05-21,1859.76
3949,3,2,2024-06-01,896.0
3950,48,10,2024-10-29,4223.4
3951,19,6,2024-07-03,2790.84
3952,39,1,2024-03-11,197.64
3953,24,1,2023-10-17,322.85
3954,70,5,2024-01-10,1998.65
3955,13,7,2023-11-07,1004.71
3956,51,6,2024-09-08,2824.02
3957,69,1,2023-10-31,362.38
3958,56,3,2023-12-24,507.03
3959,61,2,2023-07-17,694.72
3960,25,3,2024-10-20,1482.45
3961,22,7,2023-09-11,2352.0
3962,82,10,2024-10-13,1079.4
3963,29,6,2024-07-25,1680.72
3964,97,4,2024-02-07,953.0
3965,10,7,2024-01-16,2812.39
3966,3,7,2023-11-06,1145.48
3967,27,8,2023-08-25,2645.12
3968,45,1,2024-04-16,171.95
3969,50,2,2024-05-05,764.48
3970,47,2,2023-09-10,597.62
3971,65,6,2024-10-20,2330.88
3972,17,5,2024-09-15,928.2
3973,28,9,2024-03-08,2804.49
3974,12,2,2023-06-22,595.34
3975,30,3,2023-08-31,697.89
3976,84,10,2023-08-15,2985.7
3977,9,9,2024-10-06,3106.98
3978,22,8,2024-08-20,1043.28
3979,87,3,2024-06-22,765.69
3980,49,2,2024-03-14,624.16
3981,28,7,2024-09-21,1975.26
3982,17,7,2024-01-21,2196.32
3983,5,9,2024-10-18,3002.4
3984,57,3,2024-06-30,910.77
3985,93,9,2024-07-09,273.6
3986,55,5,2024-06-30,1014.7
3987,95,5,2024-05-25,2025.85
3988,34,4,2024-07-16,378.88
3989,10,7,2024-02-03,2726.85
3990,73,7,2024-07-17,518.56
3991,67,6,2023-12-02,2383.5
3992,11,5,2023-11-16,2080.4
3993,59,1,2024-09-17,221.32
3994,40,10,2023-12-11,985.8
3995,98,6,2023-07-29,728.46
3996,32,4,2023-08-03,220.36
3997,56,3,2024-03-10,1471.53
3998,53,3,2023-12-23,627.87
3999,52,8,2024-10-09,1878.88
4000,75,3,2024-05-12,1126.08
4001,72,10,2024-04-07,1591.2
4002,8,3,2024-09-14,574.2
4003,11,3,2023-07-10,759.75
4004,12,7,2023-10-01,2944.06
4005,45,5,2023-06-26,2190.35
4006,11,3,2024-07-21,881.82
4007,12,5,2024-09-16,2296.15
4008,100,1,2023-11-20,458.55
4009,4,9,2023-06-28,1145.07
4010,13,6,2023-09-03,142.86
4011,35,1,2024-09-08,282.14
4012,55,3,2024-05-04,1172.25
4013,34,7,2024-07-26,1807.26
4014,22,2,2024-07-16,442.1
4015,93,4,2024-01-14,358.52
4016,67,7,2024-06-30,2865.38
4017,98,9,2023-10-21,3814.2
4018,86,6,2024-01-03,2696.46
4019,94,1,2024-10-06,155.82
4020,86,4,2024-03-12,182.72
4021,29,2,2023-11-28,761.66
4022,16,4,2024-09-18,1549.28
4023,58,2,2024-07-26,192.24
4024,23,10,2024-06-09,2827.2
4025,46,9,2023-10-02,3641.04
4026,62,6,2023-12-12,1416.48
4027,22,7,2024-08-08,317.73
4028,72,7,2024-07-21,2210.88
4029,97,5,2024-09-17,1258.75
4030,29,1,2023-06-21,322.25
4031,97,6,2024-06-08,1578.42
4032,83,2,2024-10-02,961.22
4033,1,5,2023-08-08,994.6
4034,32,7,2024-06-18,1732.92
4035,100,5,2024-08-27,2037.5
4036,4,2,2024-02-23,462.76
4037,75,1,2023-08-11,380.72
4038,70,2,2024-06-23,373.06
4039,52,3,2024-08-17,864.9
4040,60,1,2024-02-23,25.68
4041,100,10,2024-07-01,3118.6
4042,89,2,2024-08-08,334.56
4043,56,5,2023-10-10,661.1
4044,20,10,2024-01-31,1699.9
4045,42,3,2023-10-08,870.3
4046,17,1,2023-06-30,499.08
4047,49,6,2024-05-23,1397.58
4048,93,10,2024-03-31,968.7
4049,23,6,2023-11-24,2909.4
4050,49,9,2023-12-07,3709.08
4051,55,5,2023-08-02,1039.0
4052,98,8,2024-07-29,2488.96
4053,89,10,2024-08-01,628.0
4054,68,5,2023-12-05,895.9
4055,70,3,2023-10-07,711.99
4056,32,4,2023-06-18,95.4
4057,45,10,2024-02-28,3157.8
4058,1,2,2023-08-06,931.44
4059,12,7,2024-08-01,2841.44
4060,61,9,2023-10-13,2186.82
4061,32,3,2024-03-29,699.33
4062,65,9,2023-07-24,3754.44
4063,91,4,2024-08-13,1064.4
4064,10,9,2024-04-15,3367.53
4065,29,6,2023-11-27,2992.68
4066,13,1,2024-08-25,143.77
4067,33,3,2023-07-21,1197.51
4068,69,5,2024-02-18,2159.25
4069,63,9,2024-09-12,2682.18
4070,63,2,2023-11-19,634.16
4071,13,8,2024-07-17,3077.04
4072,49,8,2024-03-05,560.56
4073,42,2,2023-09-02,660.02
4074,12,2,2023-09-10,814.62
4075,89,2,2023-08-01,71.62
4076,34,9,2023-10-23,1747.44
4077,76,5,2023-09-19,852.8
4078,91,5,2023-10-12,144.05
4079,42,4,2023-07-17,380.88
4080,71,10,2023-07-20,1666.2
4081,78,10,2024-02-18,1705.8
4082,35,10,2024-06-30,3883.5
4083,41,10,2024-10-05,4138.0
4084,23,1,2024-09-28,477.96
4085,59,5,2024-07-15,2180.3
4086,58,7,2024-06-22,2873.71
4087,19,6,2024-03-19,721.2
4088,38,4,2023-12-12,145.72
4089,38,4,2024-10-12,92.48
4090,26,10,2024-06-05,2798.8
4091,23,6,2024-02-20,1356.84
4092,37,4,2023-07-31,1209.52
4093,5,1,2024-02-04,163.51
4094,15,10,2023-11-08,4484.8
4095,65,2,2023-09-23,342.92
4096,62,4,2024-03-18,628.2
4097,60,3,2024-04-14,642.69
4098,2,10,2023-12-22,4765.2
4099,36,7,2024-09-02,840.07
4100,98,4,2023-11-17,432.76
4101,80,4,2023-08-31,1586.16
4102,40,8,2024-06-25,3847.36
4103,48,5,2023-07-24,57.75
4104,47,6,2024-01-06,503.04
4105,37,5,2024-02-24,1427.2
4106,11,4,2023-08-11,1971.12
4107,27,4,2023-10-05,75.44
4108,18,7,2024-03-01,2029.23
4109,94,4,2023-11-11,441.44
4110,82,3,2023-10-31,333.57
4111,16,4,2024-08-29,1479.32
4112,58,3,2024-05-22,180.87
4113,81,3,2024-01-03,279.18
4114,49,9,2024-05-13,926.73
4115,14,7,2024-10-12,347.69
4116,55,4,2023-06-25,1491.0
4117,64,6,2023-07-22,295.08
4118,70,3,2024-09-23,281.46
4119,21,2,2023-09-27,426.44
4120,79,2,2024-07-17,718.1
4121,16,3,2023-09-05,348.45
4122,12,10,2024-07-11,1891.6
4123,71,10,2024-01-07,3291.9
4124,61,5,2024-08-07,1515.4
4125,72,5,2024-01-27,2337.15
4126,84,3,2024-07-23,580.68
4127,67,6,2023-10-07,2187.72
4128,65,3,2023-10-11,576.15
4129,26,9,2024-05-13,2507.13
4130,21,6,2024-06-25,2179.32
4131,80,5,2024-10-27,1054.5
4132,59,8,2023-08-09,1004.8
4133,79,1,2024-01-03,163.13
4134,51,9,2023-10-19,3741.75
4135,26,10,2024-03-02,4429.0
4136,67,2,2024-02-05,411.58
4137,84,8,2023-11-09,1384.24
4138,26,6,2023-06-20,2530.92
4139,72,1,2023-09-06,286.5
4140,23,10,2024-10-26,2031.1
4141,21,9,2024-01-08,2472.03
4142,21,6,2023-08-31,120.72
4143,44,8,2024-06-26,661.68
4144,35,5,2024-05-29,2456.5
4145,82,3,2024-04-22,453.54
4146,36,8,2024-10-15,2975.44
4147,4,2,2023-12-23,958.9
4148,21,2,2023-12-16,671.86
4149,95,7,2024-10-27,1577.59
4150,4,8,2024-02-15,2714.56
4151,96,9,2023-10-12,1008.36
4152,41,6,2024-03-12,1565.82
4153,8,8,2024-08-08,3382.24
4154,20,4,2024-08-30,1935.76
4155,75,3,2024-05-26,1306.68
4156,4,3,2024-04-10,73.32
4157,63,6,2023-12-07,1878.12
4158,12,1,2023-12-16,72.16
4159,71,9,2024-04-03,2510.64
4160,87,6,2024-04-29,367.2
4161,1,10,2023-12-01,412.0
4162,54,1,2024-07-26,357.3
4163,56,5,2024-01-09,1875.35
4164,68,6,2024-03-12,729.24
4165,17,9,2024-10-13,808.56
4166,80,7,2024-09-17,1364.79
4167,83,7,2024-03-29,1748.39
4168,41,4,2023-10-20,135.32
4169,54,9,2023-11-03,175.05
4170,33,9,2023-12-15,3805.56
4171,1,4,2024-07-11,198.12
4172,29,5,2023-11-05,59.7
4173,8,7,2024-04-25,916.58
4174,90,6,2024-07-20,362.82
4175,57,4,2023-11-04,320.56
4176,69,8,2024-05-22,2078.08
4177,55,3,2024-01-16,274.32
4178,99,3,2024-02-02,78.33
4179,21,10,2023-10-20,2381.2
4180,29,7,2024-01-08,598.64
4181,44,2,2024-06-11,322.88
4182,63,3,2024-07-20,842.79
4183,38,1,2024-06-03,270.48
4184,76,3,2024-01-01,636.39
4185,76,4,2024-05-21,311.52
4186,78,9,2024-03-27,243.0
4187,32,1,2023-10-22,157.46
4188,85,3,2023-10-28,564.54
4189,14,4,2024-01-21,448.28
4190,64,7,2023-08-31,3329.06
4191,49,1,2024-03-16,203.89
4192,18,2,2024-04-16,436.0
4193,72,5,2024-09-21,756.4
4194,35,7,2024-04-30,540.75
4195,12,8,2024-09-20,2840.88
4196,92,6,2023-07-11,677.82
4197,43,8,2024-04-07,1791.84
4198,90,2,2024-05-28,652.2
4199,5,5,2024-07-30,2322.65
4200,71,8,2024-04-13,3210.24
4201,33,9,2023-08-06,2919.87
4202,98,10,2023-11-09,1503.4
4203,43,10,2024-01-17,3948.1
4204,43,3,2024-07-03,371.64
4205,77,1,2024-04-14,178.18
4206,77,1,2023-10-29,174.12
4207,92,2,2023-08-31,377.46
4208,83,2,2024-03-24,323.7
4209,98,2,2024-06-07,679.26
4210,96,3,2024-06-18,1410.75
4211,44,8,2024-09-06,3875.12
4212,89,7,2023-09-25,254.87
4213,17,8,2024-09-19,2050.48
4214,64,4,2024-05-27,1688.24
4215,30,1,2024-02-05,102.19
4216,78,5,2023-06-23,2448.9
4217,31,3,2024-05-08,653.79
4218,10,1,2024-07-31,89.68
4219,67,6,2024-09-28,900.48
4220,81,2,2023-11-17,91.22
4221,70,4,2023-07-26,915.76
4222,31,3,2024-06-18,1154.22
4223,27,9,2024-03-08,4297.14
4224,17,9,2024-07-24,351.63
4225,84,2,2024-06-16,923.6
4226,56,9,2024-03-31,3115.17
4227,82,9,2024-03-07,2247.12
4228,59,7,2024-10-02,537.88
4229,8,1,2023-12-30,379.92
4230,24,1,2023-06-21,268.9
4231,86,1,2023-08-13,167.65
4232,27,7,2024-09-05,2519.37
4233,69,2,2024-10-26,433.2
4234,81,6,2024-08-17,2187.96
4235,20,4,2023-12-25,1629.56
4236,8,4,2024-08-03,1042.36
4237,97,10,2024-02-19,1822.3
4238,62,8,2023-09-02,1073.6
4239,51,1,2024-01-04,318.09
4240,6,6,2023-11-19,178.86
4241,57,4,2024-03-07,1646.52
4242,67,9,2024-10-16,4327.47
4243,72,4,2024-03-13,1699.88
4244,12,3,2024-03-11,541.59
4245,93,2,2023-10-30,249.92
4246,36,10,2023-09-23,3054.7
4247,4,9,2024-04-06,1370.43
4248,20,10,2024-08-17,504.0
4249,69,9,2023-08-01,1866.87
4250,84,6,2024-09-10,557.22
4251,73,5,2024-09-13,1851.25
4252,43,3,2024-07-14,301.83
4253,55,7,2024-03-29,448.07
4254,99,2,2023-11-15,143.92
4255,21,3,2023-10-22,269.55
4256,31,5,2024-09-24,245.35
4257,71,10,2024-04-21,2091.6
4258,12,5,2023-07-04,717.7
4259,10,8,2023-12-26,626.88
4260,9,1,2024-01-13,55.53
4261,60,7,2023-07-18,241.08
4262,30,8,2024-10-18,1862.48
4263,51,8,2023-10-19,344.08
4264,62,4,2023-12-06,847.48
4265,73,3,2024-02-14,541.98
4266,67,7,2024-01-04,2841.44
4267,60,4,2023-07-26,320.6
4268,73,9,2023-08-28,3768.03
4269,28,2,2024-07-14,74.58
4270,31,1,2024-04-16,432.63
4271,4,4,2024-05-09,1350.24
4272,48,4,2023-06-20,1885.92
4273,49,5,2023-11-25,147.55
4274,7,7,2023-09-09,1813.91
4275,54,7,2024-02-10,2122.05
4276,30,9,2024-04-19,3412.35
4277,65,4,2023-12-26,910.56
4278,55,4,2023-09-13,1433.04
4279,6,9,2023-10-04,3990.69
4280,22,6,2023-12-16,391.56
4281,15,1,2024-10-15,192.42
4282,14,4,2024-06-25,317.72
4283,66,6,2024-01-06,1830.66
4284,82,6,2024-08-24,1338.36
4285,76,1,2024-08-09,285.89
4286,31,5,2024-06-01,735.7
4287,57,8,2024-01-06,3445.04
4288,50,3,2024-08-20,256.02
4289,29,8,2024-09-30,1652.48
4290,16,1,2024-06-28,340.92
4291,67,2,2023-10-30,318.34
4292,11,3,2024-10-02,444.21
4293,23,5,2024-04-11,1781.55
4294,2,6,2024-06-05,2107.98
4295,70,5,2023-11-15,2103.9
4296,72,5,2023-12-21,2214.8
4297,31,9,2024-08-23,4361.31
4298,37,7,2024-09-07,302.05
4299,11,6,2024-08-03,1818.42
4300,46,8,2024-03-17,281.44
4301,84,10,2024-08-07,4445.0
4302,85,10,2023-07-05,4799.9
4303,9,10,2024-05-01,4204.3
4304,20,10,2023-08-07,3666.8
4305,11,5,2023-12-07,1067.2
4306,26,2,2023-07-21,765.94
4307,72,9,2024-08-11,756.45
4308,2,6,2024-04-23,853.74
4309,81,5,2023-12-30,1912.7
4310,55,4,2023-10-06,566.92
4311,37,9,2024-10-23,1506.51
4312,68,8,2023-12-11,1310.0
4313,38,9,2023-08-13,1548.9
4314,27,7,2024-02-24,852.18
4315,38,10,2023-12-27,4226.0
4316,74,5,2024-09-22,1972.35
4317,71,10,2024-02-16,1050.7
4318,9,7,2024-06-16,2312.24
4319,39,8,2024-07-09,1601.12
4320,18,1,2023-12-13,56.01
4321,64,4,2023-11-19,433.76
4322,82,4,2024-06-17,1611.92
4323,84,3,2024-02-26,541.53
4324,6,7,2023-12-28,1731.94
4325,17,1,2023-09-08,68.27
4326,60,8,2023-10-13,882.8
4327,33,8,2023-10-12,3681.12
4328,96,1,2023-10-11,368.8
4329,1,2,2023-11-09,704.26
4330,10,5,2024-06-21,1949.5
4331,50,7,2024-08-26,2973.32
4332,93,1,2024-08-19,235.48
4333,91,5,2023-06-23,2251.35
4334,39,2,2024-04-21,308.16
4335,4,1,2023-06-21,401.69
4336,71,3,2024-01-25,1026.06
4337,1,9,2023-08-05,3507.3
4338,69,4,2023-12-18,965.04
4339,39,2,2023-08-11,628.46
4340,81,5,2024-10-02,575.85
4341,29,3,2023-07-15,125.13
4342,13,4,2024-01-25,771.12
4343,59,6,2024-09-25,2345.82
4344,34,5,2024-10-26,368.85
4345,4,3,2024-01-23,181.56
4346,85,1,2023-10-07,394.03
4347,31,4,2024-09-28,1941.0
4348,52,9,2023-12-04,2089.53
4349,35,1,2024-07-24,154.54
4350,70,3,2024-02-17,1322.52
4351,76,3,2024-09-12,365.31
4352,5,5,2023-11-12,1692.0
4353,49,9,2024-03-28,4210.2
4354,68,2,2023-09-19,43.72
4355,78,3,2024-01-20,260.67
4356,70,7,2024-09-30,104.23
4357,76,8,2024-01-09,422.72
4358,89,3,2024-09-01,1413.69
4359,47,9,2023-09-10,3609.63
4360,24,3,2024-05-01,465.45
4361,27,8,2023-09-03,2547.44
4362,21,4,2024-09-21,455.84
4363,55,4,2024-07-29,468.96
4364,55,3,2023-09-01,538.38
4365,95,5,2024-06-02,1117.65
4366,47,6,2024-03-04,1989.06
4367,33,5,2023-12-18,696.2
4368,64,4,2024-04-30,1533.96
4369,7,4,2024-01-20,944.04
4370,93,7,2024-04-05,1719.55
4371,26,1,2023-07-18,155.88
4372,97,9,2024-02-23,3633.93
4373,31,9,2024-01-26,1908.72
4374,72,9,2023-11-20,689.76
4375,26,1,2024-02-04,499.46
4376,59,2,2024-05-16,792.94
4377,64,3,2024-09-08,879.96
4378,6,5,2024-06-14,172.2
4379,13,9,2024-10-13,1993.86
4380,45,9,2024-07-19,1716.93
4381,48,8,2024-04-07,3130.0
4382,55,7,2023-08-14,813.54
4383,47,7,2023-12-08,482.65
4384,98,4,2023-07-04,1549.72
4385,13,9,2024-03-23,340.92
4386,34,4,2023-12-05,1498.36
4387,39,9,2024-08-17,3500.37
4388,91,5,2024-03-15,744.65
4389,27,2,2024-10-14,208.56
4390,33,10,2023-12-18,2556.0
4391,8,8,2024-01-02,1831.2
4392,1,2,2024-03-13,340.56
4393,55,2,2024-05-17,987.44
4394,32,6,2023-09-10,1881.78
4395,6,1,2024-01-22,284.39
4396,63,1,2024-01-28,450.02
4397,41,5,2024-06-18,1194.8
4398,90,4,2024-09-23,1965.16
4399,82,3,2024-01-22,55.74
4400,89,3,2023-10-24,814.92
4401,47,2,2024-03-17,79.36
4402,70,2,2024-07-16,581.08
4403,40,5,2023-09-23,785.8
4404,57,8,2024-09-17,1301.04
4405,81,5,2023-08-05,2018.5
4406,96,7,2024-02-10,2524.27
4407,18,6,2024-07-22,1349.4
4408,26,9,2024-06-29,4016.16
4409,64,4,2024-04-26,501.44
4410,91,2,2024-05-24,246.14
4411,43,10,2024-01-19,3548.2
4412,24,6,2024-03-09,1936.44
4413,48,10,2024-09-29,2442.2
4414,49,4,2024-02-26,634.0
4415,59,7,2023-10-27,407.68
4416,96,7,2024-09-01,2010.19
4417,81,5,2024-09-29,2345.95
4418,41,2,2023-07-30,534.7
4419,2,5,2023-07-19,1375.6
4420,97,8,2024-03-15,3165.6
4421,92,6,2024-01-30,2020.44
4422,23,7,2024-04-09,2093.84
4423,14,7,2023-08-17,632.03
4424,90,3,2023-11-22,34.98
4425,28,10,2023-12-07,2778.5
4426,14,3,2024-10-11,1008.48
4427,69,8,2024-07-08,3166.88
4428,55,8,2023-10-30,3751.44
4429,31,3,2024-04-30,1496.94
4430,95,9,2024-09-21,3712.95
4431,58,4,2023-07-27,438.08
4432,70,5,2024-05-02,1318.1
4433,80,6,2023-07-09,1208.58
4434,68,1,2024-10-16,288.94
4435,29,6,2024-04-04,2693.82
4436,32,2,2024-10-21,118.38
4437,7,3,2023-12-19,1390.86
4438,37,9,2024-01-30,4470.66
4439,56,2,2024-02-03,504.62
4440,23,3,2024-03-22,740.34
4441,1,2,2023-10-17,770.96
4442,54,8,2023-10-04,3968.32
4443,52,10,2024-06-09,3805.3
4444,69,3,2024-08-09,560.28
4445,79,5,2024-07-10,910.6
4446,38,2,2023-10-13,262.74
4447,57,10,2024-03-05,3216.8
4448,81,5,2024-07-10,1101.25
4449,84,7,2023-07-05,455.91
4450,61,4,2024-08-27,1742.44
4451,93,8,2023-10-28,2488.4
4452,43,8,2024-10-09,2358.64
4453,41,2,2024-08-07,851.22
4454,26,8,2023-07-14,2874.48
4455,35,8,2024-02-23,2284.48
4456,68,8,2023-07-20,914.64
4457,71,6,2024-06-25,314.46
4458,24,1,2024-05-11,263.8
4459,19,3,2023-08-01,956.64
4460,33,10,2024-06-17,645.1
4461,39,7,2023-12-08,3207.4
4462,15,3,2024-01-05,1018.98
4463,45,3,2024-09-19,637.17
4464,56,2,2024-03-27,547.64
4465,66,3,2023-11-23,1008.39
4466,8,5,2024-04-04,301.5
4467,63,2,2024-07-05,685.2
4468,19,6,2023-07-27,1780.68
4469,41,9,2024-09-15,2114.01
4470,44,9,2024-07-16,940.5
4471,13,3,2023-06-23,505.17
4472,71,2,2024-02-22,900.44
4473,57,9,2024-07-25,2254.41
4474,88,8,2024-10-26,3396.08
4475,29,1,2023-10-14,177.96
4476,93,5,2024-08-02,327.35
4477,71,10,2023-10-02,4003.7
4478,26,1,2023-12-11,304.72
4479,7,5,2024-03-19,1870.7
4480,73,8,2023-12-11,2260.72
4481,37,2,2023-11-25,618.36
4482,5,6,2024-03-14,837.96
4483,38,4,2024-05-04,63.4
4484,90,9,2024-02-29,4141.89
4485,84,2,2024-04-30,528.58
4486,97,5,2024-09-03,456.0
4487,64,3,2024-05-03,236.13
4488,36,8,2024-07-20,473.6
4489,49,3,2023-12-19,1421.97
4490,79,10,2024-03-23,4681.7
4491,18,5,2023-12-08,542.7
4492,97,7,2024-06-16,251.51
4493,31,7,2024-10-03,3317.44
4494,5,2,2024-02-03,882.68
4495,77,9,2024-03-27,4472.82
4496,61,8,2024-08-08,3761.52
4497,26,7,2023-09-18,2513.14
4498,94,10,2024-08-01,2669.6
4499,46,2,2023-07-02,791.12
4500,90,2,2024-05-23,923.48
4501,78,8,2024-06-22,3616.96
4502,97,6,2024-08-15,1900.2
4503,79,4,2024-10-09,372.72
4504,79,4,2024-02-29,492.24
4505,52,5,2023-08-29,54.75
4506,91,7,2024-04-18,87.78
4507,22,8,2024-06-25,1741.84
4508,62,10,2024-03-19,4849.6
4509,43,10,2023-06-21,2258.3
4510,69,2,2024-06-06,517.14
4511,88,2,2024-10-03,150.24
4512,10,2,2024-07-03,782.34
4513,22,9,2023-08-25,1795.05
4514,5,4,2024-08-09,1108.28
4515,26,4,2023-08-03,211.08
4516,80,8,2023-08-20,773.92
4517,97,5,2024-05-14,900.5
4518,72,2,2023-12-30,664.3
4519,16,7,2024-04-28,1976.8
4520,38,9,2023-08-20,4288.68
4521,53,1,2023-10-11,210.29
4522,84,3,2023-12-14,1212.75
4523,90,5,2024-09-16,502.45
4524,79,5,2023-07-07,768.7
4525,17,7,2023-10-19,276.01
4526,76,4,2024-05-01,340.2
4527,77,7,2024-06-09,1446.41
4528,15,10,2023-07-16,1586.8
4529,27,7,2023-09-16,534.59
4530,32,8,2023-12-11,959.92
4531,67,8,2023-09-26,3756.4
4532,50,8,2023-07-26,1038.16
4533,100,5,2024-04-12,1093.95
4534,32,8,2024-03-29,1119.52
4535,20,6,2024-05-19,555.36
4536,29,8,2024-06-13,3547.84
4537,10,3,2024-09-24,229.5
4538,11,1,2023-09-28,324.33
4539,19,7,2023-10-14,2864.89
4540,59,2,2023-08-17,77.02
4541,63,1,2024-08-30,117.25
4542,72,9,2023-10-06,940.32
4543,33,7,2024-03-02,3002.72
4544,5,6,2024-01-04,1726.44
4545,21,1,2023-07-29,94.61
4546,95,7,2024-08-23,3408.37
4547,57,2,2024-10-29,679.58
4548,50,8,2024-01-05,1022.88
4549,27,8,2024-01-14,2313.2
4550,77,4,2024-07-26,1486.52
4551,29,3,2024-09-05,448.08
4552,15,1,2024-02-22,171.02
4553,35,3,2024-04-14,341.64
4554,21,3,2024-01-15,680.67
4555,94,10,2024-07-31,4988.2
4556,36,5,2024-10-22,850.6
4557,22,7,2024-04-03,2063.04
4558,27,9,2024-08-23,1689.12
4559,1,1,2024-06-01,107.4
4560,22,9,2024-05-09,2745.54
4561,51,5,2023-08-17,550.15
4562,92,10,2024-08-06,4314.3
4563,1,6,2023-09-16,2205.06
4564,93,5,2023-10-15,511.75
4565,30,5,2023-11-14,840.75
4566,59,9,2024-01-17,1013.22
4567,43,5,2023-09-13,1337.75
4568,38,1,2023-10-17,33.24
4569,36,3,2023-08-06,1174.53
4570,42,3,2023-10-15,796.14
4571,69,4,2024-05-08,340.28
4572,24,1,2024-08-17,421.64
4573,74,8,2024-05-15,3309.92
4574,43,3,2023-07-03,831.0
4575,24,7,2024-04-09,1409.8
4576,85,4,2024-01-09,397.4
4577,61,8,2024-06-10,2376.4
4578,17,9,2024-09-24,1401.3
4579,13,8,2023-11-06,2948.72
4580,43,9,2024-05-23,1295.1
4581,93,2,2024-06-07,293.02
4582,64,9,2023-11-18,2800.62
4583,85,2,2024-10-04,560.14
4584,37,9,2024-08-17,1980.0
4585,47,3,2024-07-15,1271.52
4586,71,10,2023-10-31,906.3
4587,67,9,2024-02-06,3447.99
4588,3,8,2024-05-13,1383.6
4589,12,6,2024-04-09,2851.62
4590,12,1,2024-08-21,211.65
4591,68,7,2024-10-28,625.1
4592,98,5,2024-08-07,199.75
4593,43,7,2024-03-08,1793.4
4594,93,3,2024-01-22,434.25
4595,30,4,2024-05-06,80.28
4596,11,7,2024-04-30,569.87
4597,76,5,2023-11-22,593.3
4598,7,7,2023-08-22,1540.49
4599,29,6,2024-02-22,2245.38
4600,11,3,2023-12-31,1306.17
4601,59,3,2024-05-25,786.48
4602,65,5,2023-11-28,2073.0
4603,12,6,2024-08-26,108.54
4604,64,2,2024-01-08,899.44
4605,85,1,2023-10-31,123.33
4606,3,8,2023-09-22,2398.24
4607,22,1,2024-09-20,253.68
4608,33,10,2024-09-15,3261.0
4609,2,9,2024-03-30,1171.17
4610,10,5,2024-09-13,776.45
4611,96,4,2023-06-19,508.6
4612,14,7,2024-03-24,3232.53
4613,56,7,2024-06-28,1028.09
4614,28,2,2024-07-28,971.4
4615,70,8,2024-04-18,2379.04
4616,31,4,2023-06-23,839.92
4617,41,3,2024-09-22,771.21
4618,47,10,2023-12-05,3507.4
4619,100,1,2024-06-06,100.2
4620,27,7,2024-07-09,1428.42
4621,17,6,2023-07-02,508.56
4622,1,6,2024-08-08,2790.84
4623,33,10,2023-10-23,271.2
4624,64,6,2023-11-23,288.12
4625,24,10,2024-03-01,1965.8
4626,42,4,2024-08-14,429.44
4627,40,9,2024-04-24,1166.94
4628,39,3,2024-09-09,258.84
4629,20,8,2024-04-13,888.32
4630,28,9,2024-04-12,1164.42
4631,6,2,2023-11-07,88.38
4632,54,5,2024-10-14,566.45
4633,35,7,2024-01-07,848.47
4634,89,10,2023-11-18,3446.7
4635,70,6,2023-07-10,1878.9
4636,50,4,2023-07-08,1745.76
4637,94,1,2024-04-04,54.27
4638,21,2,2023-07-30,505.94
4639,39,1,2024-01-29,91.04
4640,23,3,2024-09-12,102.3
4641,70,9,2024-04-04,1795.95
4642,89,5,2024-05-17,315.1
4643,41,7,2024-02-27,2587.34
4644,24,4,2023-11-29,1316.64
4645,15,6,2024-10-21,487.44
4646,94,8,2024-04-17,1741.84
4647,91,4,2023-11-19,1003.6
4648,21,2,2024-10-29,934.46
4649,4,9,2023-06-19,4488.03
4650,36,1,2024-09-23,421.35
4651,3,6,2023-08-13,1631.7
4652,52,10,2023-08-27,3288.4
4653,36,8,2024-04-11,1041.52
4654,51,1,2024-03-30,163.22
4655,83,1,2023-12-20,467.58
4656,44,7,2023-07-08,1350.51
4657,85,6,2024-05-07,2605.44
4658,78,1,2024-01-27,293.23
4659,60,1,2024-07-23,389.4
4660,50,7,2024-02-01,2345.98
4661,89,3,2024-08-16,1236.54
4662,81,4,2023-09-13,1788.52
4663,80,4,2024-08-25,234.28
4664,9,6,2023-12-23,1250.4
4665,1,4,2024-07-28,151.8
4666,51,4,2024-05-10,1570.6
4667,17,2,2023-08-09,469.16
4668,92,3,2024-09-20,926.82
